"","Type","KeyCite Treatment","KeyCite URL","Title","Document URL","Court Line","Filed Date","Citation","Cite Caveat","Parallel Cite","Docket Num","X12","year"
"397","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I3a8518e29c9d11d991d0cc6b54f12d4d&rank=641&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Anderson v. Liberty Lobby, Inc.","https://www.westlaw.com/Document/I3a8518e29c9d11d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=641&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 25, 1986","477 U.S. 242",NA,"106 S.Ct. 2505","=""84-1602""",NA,1986
"398","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I5dfe49779c9011d9bc61beebb95be672&rank=642&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","U.S. v. Verdugo-Urquidez","https://www.westlaw.com/Document/I5dfe49779c9011d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=642&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","February 28, 1990","494 U.S. 259",NA,"110 S.Ct. 1056","=""88-1353""",NA,1990
"399","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I90cb43523a8211e9bc5c825c4b9add2e&rank=643&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Jam v. International Finance Corporation","https://www.westlaw.com/Document/I90cb43523a8211e9bc5c825c4b9add2e/View/FullText.html?listSource=Search&list=CASE&rank=643&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States.","February 27, 2019","139 S.Ct. 759",NA,"2019 WL 938524","=""17-1011""",NA,2019
"400","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I22146ad39bf011d993e6d35cc61aab4a&rank=644&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Blonder-Tongue Laboratories, Inc. v. University of Illinois Foundation","https://www.westlaw.com/Document/I22146ad39bf011d993e6d35cc61aab4a/View/FullText.html?listSource=Search&list=CASE&rank=644&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","May 03, 1971","402 U.S. 313",NA,"91 S.Ct. 1434","338",NA,1971
"401","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I61855eb19c1f11d9bc61beebb95be672&rank=645&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Lear, Inc. v. Adkins","https://www.westlaw.com/Document/I61855eb19c1f11d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=645&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 16, 1969","395 U.S. 653",NA,"89 S.Ct. 1902","56",NA,1969
"402","Cases","Yellow KeyCite and Overruling Risk KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ic1e78dbf9c1e11d991d0cc6b54f12d4d&rank=646&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0 and https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ic1e78dbf9c1e11d991d0cc6b54f12d4d&rank=646&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&overruleRisk=true&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Browning-Ferris Industries of Vermont, Inc. v. Kelco Disposal, Inc.","https://www.westlaw.com/Document/Ic1e78dbf9c1e11d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=646&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 26, 1989","492 U.S. 257",NA,"109 S.Ct. 2909","88-556",NA,1989
"403","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I1d22e0859c9711d993e6d35cc61aab4a&rank=647&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Eisen v. Carlisle and Jacquelin","https://www.westlaw.com/Document/I1d22e0859c9711d993e6d35cc61aab4a/View/FullText.html?listSource=Search&list=CASE&rank=647&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","May 28, 1974","417 U.S. 156",NA,"94 S.Ct. 2140","73-203",NA,1974
"404","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I5df919559c9011d9bc61beebb95be672&rank=648&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Maislin Industries, U.S., Inc. v. Primary Steel, Inc.","https://www.westlaw.com/Document/I5df919559c9011d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=648&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 21, 1990","497 U.S. 116",NA,"110 S.Ct. 2759","89-624",NA,1990
"405","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I822e39289c7e11d9bdd1cfdd544ca3a4&rank=649&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","U.S. Dept. of Treasury v. Fabe","https://www.westlaw.com/Document/I822e39289c7e11d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=649&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 11, 1993","508 U.S. 491",NA,"113 S.Ct. 2202","=""91-1513""",NA,1993
"406","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I6b2fd4839c2511d9bc61beebb95be672&rank=651&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Green Tree Financial Corp.-Alabama v. Randolph","https://www.westlaw.com/Document/I6b2fd4839c2511d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=651&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","December 11, 2000","531 U.S. 79",NA,"121 S.Ct. 513","=""99-1235""",NA,2000
"407","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I6b2526219c2511d9bc61beebb95be672&rank=654&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Glickman v. Wileman Bros. & Elliott, Inc.","https://www.westlaw.com/Document/I6b2526219c2511d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=654&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 25, 1997","521 U.S. 457",NA,"117 S.Ct. 2130","=""95-1184""",NA,1997
"408","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ic1d47af59c1e11d991d0cc6b54f12d4d&rank=656&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Richmond Newspapers, Inc. v. Virginia","https://www.westlaw.com/Document/Ic1d47af59c1e11d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=656&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","July 02, 1980","448 U.S. 555",NA,"100 S.Ct. 2814","79-243",NA,1980
"409","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I319065579c2511d9bdd1cfdd544ca3a4&rank=657&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Easley v. Cromartie","https://www.westlaw.com/Document/I319065579c2511d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=657&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","April 18, 2001","532 U.S. 234",NA,"121 S.Ct. 1452","99-1864, 99-1865",NA,2001
"410","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I319658c19c2511d9bdd1cfdd544ca3a4&rank=658&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Central Hudson Gas & Elec. Corp. v. Public Service Commission of New York","https://www.westlaw.com/Document/I319658c19c2511d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=658&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 20, 1980","447 U.S. 557",NA,"100 S.Ct. 2343","79-565",NA,1980
"411","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I2365b4029c1e11d9bdd1cfdd544ca3a4&rank=660&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","K Mart Corp. v. Cartier, Inc.","https://www.westlaw.com/Document/I2365b4029c1e11d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=660&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","May 31, 1988","486 U.S. 281",NA,"108 S.Ct. 1811","86-495, 86-624, 86-625",NA,1988
"412","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I178fa7729c1f11d993e6d35cc61aab4a&rank=661&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Ball v. James","https://www.westlaw.com/Document/I178fa7729c1f11d993e6d35cc61aab4a/View/FullText.html?listSource=Search&list=CASE&rank=661&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","April 29, 1981","451 U.S. 355",NA,"101 S.Ct. 1811","=""79-1740""",NA,1981
"413","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ice9ddd329c9611d993e6d35cc61aab4a&rank=662&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","U. S. v. Sisson","https://www.westlaw.com/Document/Ice9ddd329c9611d993e6d35cc61aab4a/View/FullText.html?listSource=Search&list=CASE&rank=662&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 29, 1970","399 U.S. 267",NA,"90 S.Ct. 2117","305",NA,1970
"414","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I72e7f0c79c9a11d991d0cc6b54f12d4d&rank=663&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","R.A.V. v. City of St. Paul, Minn.","https://www.westlaw.com/Document/I72e7f0c79c9a11d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=663&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 22, 1992","505 U.S. 377",NA,"112 S.Ct. 2538","=""90-7675""",NA,1992
"415","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ic1d9ab009c1e11d991d0cc6b54f12d4d&rank=664&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Pillsbury Co. v. Conboy","https://www.westlaw.com/Document/Ic1d9ab009c1e11d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=664&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","January 11, 1983","459 U.S. 248",NA,"103 S.Ct. 608","81-825",NA,1983
"416","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I35c5075582c411dfbe8a8e1700ec828b&rank=665&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Bilski v. Kappos","https://www.westlaw.com/Document/I35c5075582c411dfbe8a8e1700ec828b/View/FullText.html?listSource=Search&list=CASE&rank=665&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 28, 2010","561 U.S. 593",NA,"130 S.Ct. 3218","08-964",NA,2010
"417","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ic1e348109c1e11d991d0cc6b54f12d4d&rank=666&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Shearson/American Exp., Inc. v. McMahon","https://www.westlaw.com/Document/Ic1e348109c1e11d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=666&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 08, 1987","482 U.S. 220",NA,"107 S.Ct. 2332","86-44",NA,1987
"418","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I13077725bcbb11e4b86bd602cb8781fa&rank=667&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Yates v. U.S.","https://www.westlaw.com/Document/I13077725bcbb11e4b86bd602cb8781fa/View/FullText.html?listSource=Search&list=CASE&rank=667&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","February 25, 2015","574 U.S. 528",NA,"135 S.Ct. 1074","=""13-7451""",NA,2015
"419","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I38fc8fa49c4611d991d0cc6b54f12d4d&rank=668&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Camps Newfound/Owatonna, Inc. v. Town of Harrison, Me.","https://www.westlaw.com/Document/I38fc8fa49c4611d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=668&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","May 19, 1997","520 U.S. 564",NA,"117 S.Ct. 1590","=""94-1988""",NA,1997
"420","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Iebb0a4391e6511e5a795ac035416da91&rank=669&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Arizona State Legislature v. Arizona Independent Redistricting Com'n","https://www.westlaw.com/Document/Iebb0a4391e6511e5a795ac035416da91/View/FullText.html?listSource=Search&list=CASE&rank=669&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 29, 2015","576 U.S. 787",NA,"135 S.Ct. 2652","=""13-1314""",NA,2015
"421","Cases","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I236c6ac49c1e11d9bdd1cfdd544ca3a4&rank=670&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Lehigh Val. Co-op. Farmers, Inc. v. U.S.","https://www.westlaw.com/Document/I236c6ac49c1e11d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=670&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","Supreme Court of the United States","June 04, 1962","370 U.S. 76",NA,"82 S.Ct. 1168","79",NA,1962
